#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     64                43                0.247        0.206        0.095        0.035        0.095        162.200           
GPU 0     38                20                0.260        0.238        0.120        0.049        0.119        61.553            
GPU 0     27                7                 0.195        0.165        0.079        0.030        0.079        69.538            
GPU 0     58                30                0.213        0.180        0.085        0.033        0.084        69.538            
GPU 0     62                33                0.299        0.255        0.122        0.046        0.121        80.748            
GPU 0     40                24                0.242        0.208        0.099        0.038        0.099        170.345           
GPU 0     42                17                0.252        0.213        0.102        0.038        0.102        41.581            
GPU 0     33                18                0.235        0.205        0.101        0.039        0.099        67.653            
GPU 0     37                20                0.210        0.173        0.079        0.030        0.076        69.038            
GPU 0     30                18                0.218        0.185        0.089        0.033        0.089        208.959           
GPU 0     14                1                 0.190        0.164        0.080        0.031        0.081        70.401            
#Entity   GPUTL             MCUTL             GRACT        SMACT        SMOCC        TENSO        DRAMA        POWER             
ID                                                                                                              W                
GPU 0     0                 0                 0.201        0.178        0.087        0.033        0.089        188.416           
GPU 0     0                 0                 0.217        0.191        0.094        0.038        0.096        69.331            
GPU 0     42                24                0.111        0.089        0.038        0.014        0.037        67.653            
GPU 0     0                 0                 0.221        0.185        0.088        0.033        0.087        71.291            
GPU 0     54                33                0.236        0.205        0.100        0.038        0.100        67.751            
GPU 0     0                 0                 0.286        0.250        0.123        0.047        0.126        39.903            
GPU 0     0                 0                 0.135        0.113        0.053        0.020        0.047        39.611            
GPU 0     0                 0                 0.000        0.000        0.000        0.000        0.000        39.403            
